1116,286.70399,588342.68,100153.93,1810466.9,1296,12,12
2000,298.63317,588474.09,100153.93,1810375,1296,12,12
3000,293.63653,588442.62,100153.93,1810364.2,1296,12,12
4000,299.45014,588392.94,100153.93,1810565.9,1296,12,12
5000,296.61412,588398.23,100153.93,1810479.8,1299,12,12
6000,295.86674,588293.33,100153.93,1810779.5,1298,12,12
7000,299.25456,588252.39,100153.93,1810576.4,1299,12,12
8000,293.62306,587984.46,100153.93,1810645.4,1299,12,12
9000,293.10731,588021.38,100153.93,1810979,1298,12,12
10000,290.26299,587979.17,100153.93,1811133.8,1298,12,12
11000,294.98413,587896.47,100153.93,1810987.5,1299,12,12
12000,294.76775,587984.06,100153.93,1811190,1298,12,12
13000,304.19649,587996.99,100153.93,1811239.6,1297,12,12
14000,296.26074,587820.4,100153.93,1810985,1297,12,12
15000,292.67416,587744.13,100153.93,1811284.5,1296,12,12
16000,297.76973,587685.48,100153.93,1811379.6,1296,12,12
17000,298.84338,587721.21,100153.93,1811397.7,1296,12,12
18000,295.94351,587724.5,100153.93,1811310.5,1294,12,12
19000,291.21667,587625.97,100153.93,1811502.5,1293,12,12
20000,294.86579,587716.75,100153.93,1811226.1,1294,12,12
21000,296.43069,587686.66,100153.93,1811174.6,1293,12,12
22000,292.91753,587770.52,100153.93,1811160.2,1292,12,12
23000,287.79081,587761.74,100153.93,1811084.2,1292,12,12
24000,291.95069,587828.67,100153.93,1811143.1,1293,12,12
25000,288.57976,587784.67,100153.93,1810880.2,1294,12,12
26000,299.14306,587921.79,100153.93,1810896.9,1294,12,12
27000,298.98515,588047.81,100153.93,1810644.9,1293,12,12
28000,296.56424,588110.62,100153.93,1810573.2,1292,12,12
29000,298.85879,588138.11,100153.93,1810891.5,1293,12,12
30000,292.00861,588174.59,100153.93,1810680,1293,12,12
31000,293.23662,588111.93,100153.93,1810811.2,1292,12,12
32000,292.43219,588067.56,100153.93,1810688.6,1289,12,12
33000,293.64928,588003.73,100153.93,1810747.6,1290,12,12
34000,296.49764,588255.99,100153.93,1810472.1,1289,12,12
35000,288.62416,588133.15,100153.93,1810689.6,1290,12,12
36000,293.41653,588143.62,100153.93,1810789.8,1290,12,12
37000,290.7942,588162.67,100153.93,1810872.4,1288,12,12
38000,288.52974,587980.37,100153.93,1810628.5,1288,12,12
39000,297.51106,588044.15,100153.93,1810593.1,1288,12,12
40000,291.98852,587868.58,100153.93,1810870.1,1287,12,12
41000,287.1055,587783.53,100153.93,1811076.1,1288,12,12
42000,294.60117,587730.03,100153.93,1811105.1,1289,12,12
43000,289.37492,587724.99,100153.93,1810851.5,1286,12,12
44000,293.9606,587751.9,100153.93,1811068.2,1288,12,12
45000,293.47997,587540.27,100153.93,1811151.6,1286,12,12
46000,285.6132,587699.49,100153.93,1811458.6,1285,12,12
47000,291.34332,587589.65,100153.93,1811389.9,1285,12,12
48000,298.48022,587811.55,100153.93,1811604,1283,12,12
49000,299.49918,587755.83,100153.93,1811466.3,1284,12,12
50000,292.65649,587639.08,100153.93,1811478.8,1284,12,12
51000,290.19534,587738.41,100153.93,1810693.3,1281,12,12
52000,298.24205,587621.01,100153.93,1811088.1,1282,12,12
53000,298.90017,587814.36,100153.93,1811026.4,1282,12,12
54000,300.1698,587869.45,100153.93,1810864.3,1283,12,12
55000,294.41458,587783.49,100153.93,1811040.4,1282,12,12
56000,295.28554,587863.76,100153.93,1810986.8,1282,12,12
57000,290.14946,587908.68,100153.93,1810896.4,1282,12,12
58000,299.05842,588022.91,100153.93,1811078.5,1283,12,12
59000,292.75308,587912.37,100153.93,1811072.7,1283,12,12
60000,294.29174,587944.24,100153.93,1810788.7,1283,12,12
61000,298.08363,588008.49,100153.93,1810769.8,1283,12,12
62000,289.25931,588080.42,100153.93,1810806.3,1284,12,12
63000,295.92059,588099.78,100153.93,1810850.8,1285,12,12
64000,296.12396,587949.4,100153.93,1810716.6,1284,12,12
65000,294.96993,588106.68,100153.93,1810841.5,1283,12,12
66000,299.57905,587952.36,100153.93,1810642.1,1284,12,12
67000,293.95153,587947.14,100153.93,1811029,1284,12,12
68000,298.75376,588002.91,100153.93,1811106.6,1283,12,12
69000,293.83737,587966.43,100153.93,1810667,1283,12,12
70000,298.63508,587945.43,100153.93,1811079.3,1285,12,12
71000,287.9639,587665.37,100153.93,1810994.1,1284,12,12
72000,291.58563,587752.49,100153.93,1811024.1,1286,12,12
73000,294.17251,587821.56,100153.93,1811015.9,1285,12,12
74000,293.7695,587650.21,100153.93,1810936.1,1284,12,12
75000,294.72033,587893.86,100153.93,1811402.7,1283,12,12
76000,295.37133,587765.85,100153.93,1810950.3,1283,12,12
77000,292.45638,587700.36,100153.93,1811078,1283,12,12
78000,293.0961,587776.5,100153.93,1811247.6,1283,12,12
79000,291.37845,587662.68,100153.93,1811050.7,1282,12,12
80000,293.10288,587674.5,100153.93,1810834.8,1280,12,12
81000,295.95096,587789.56,100153.93,1810931.7,1280,12,12
82000,295.59595,587780.24,100153.93,1811031.8,1280,12,12
83000,290.85271,587839.08,100153.93,1811071,1280,12,12
84000,294.45205,587897.42,100153.93,1810603.9,1280,12,12
85000,291.08401,587749.16,100153.93,1810827,1281,12,12
86000,295.69942,587914.17,100153.93,1810692.3,1280,12,12
87000,294.03322,587926.04,100153.93,1810564.5,1280,12,12
88000,288.41464,587825.38,100153.93,1810816.2,1281,12,12
89000,290.50457,587889.97,100153.93,1811007,1280,12,12
90000,290.03904,587859.68,100153.93,1811137.2,1280,12,12
91000,300.57973,588017.88,100153.93,1811243.7,1280,12,12
92000,300.37239,587952.17,100153.93,1810812.7,1280,12,12
93000,292.82379,587946.95,100153.93,1811163,1280,12,12
94000,295.91721,587841.04,100153.93,1810778.1,1280,12,12
95000,296.31035,587977.25,100153.93,1810824.6,1281,12,12
96000,292.09544,587803.45,100153.93,1810806.8,1282,12,12
97000,287.65364,587823.93,100153.93,1810978.4,1282,12,12
98000,288.43839,587731.04,100153.93,1811033.4,1281,12,12
99000,286.13487,587724.67,100153.93,1810946.2,1280,12,12
100000,289.58933,587729.36,100153.93,1810895.8,1281,12,12
101000,290.13999,587799.44,100153.93,1811012.9,1280,12,12
102000,303.68775,588065.29,100153.93,1811156.4,1280,12,12
103000,292.09794,587658.95,100153.93,1811087.7,1280,12,12
104000,294.82475,587815.51,100153.93,1810964.3,1280,12,12
105000,288.49393,587785.82,100153.93,1811181.6,1283,12,12
106000,291.94079,587663.34,100153.93,1811003,1282,12,12
107000,286.00377,587585.35,100153.93,1811080.7,1285,12,12
108000,292.09191,587814.81,100153.93,1810944.8,1284,12,12
109000,293.50975,587898.54,100153.93,1810968.7,1283,12,12
110000,296.7059,587979.45,100153.93,1811109.7,1283,12,12
111000,284.54026,587821.01,100153.93,1810990.8,1284,12,12
112000,293.16051,587805.78,100153.93,1810927.2,1285,12,12
113000,288.78165,587860.79,100153.93,1811064.5,1284,12,12
114000,296.55711,587866.78,100153.93,1810773.2,1284,12,12
115000,289.05996,587793.49,100153.93,1811068,1284,12,12
116000,292.18743,587949.22,100153.93,1810997.2,1282,12,12
117000,292.05581,587850.43,100153.93,1810990.6,1284,12,12
118000,299.44321,587938.27,100153.93,1810945,1283,12,12
119000,297.8669,587895.69,100153.93,1811125.5,1282,12,12
120000,295.24259,587838.34,100153.93,1810883.1,1282,12,12
121000,292.27976,587792.87,100153.93,1810858.4,1280,12,12
122000,298.96938,587986.14,100153.93,1811305,1280,12,12
123000,297.28075,587696.68,100153.93,1810975.8,1280,12,12
124000,290.69299,587696.19,100153.93,1811029.3,1281,12,12
125000,291.20765,587699.29,100153.93,1811233,1283,12,12
126000,290.67082,587729.14,100153.93,1811203.8,1283,12,12
127000,289.59994,587706.85,100153.93,1811198.4,1280,12,12
128000,290.47281,587760.24,100153.93,1810848.6,1280,12,12
129000,289.10238,587616.61,100153.93,1810897.5,1280,12,12
130000,295.88367,587764.36,100153.93,1811132.6,1280,12,12
131000,286.52121,587729.67,100153.93,1811057.6,1279,12,12
132000,293.82994,587839.07,100153.93,1811087.6,1280,12,12
133000,296.85858,587775.91,100153.93,1811014.4,1280,12,12
134000,293.03527,587825.9,100153.93,1811371,1281,12,12
135000,291.35868,587831.76,100153.93,1810951.3,1281,12,12
136000,297.44924,587885.95,100153.93,1810685.7,1282,12,12
137000,289.8111,587773.17,100153.93,1811023,1282,12,12
138000,296.00838,587820.61,100153.93,1811076.7,1282,12,12
139000,293.99408,587732.17,100153.93,1810889.4,1282,12,12
140000,292.1679,587872.66,100153.93,1810882.4,1279,12,12
141000,288.15154,587553.27,100153.93,1811183.9,1282,12,12
142000,299.25932,587825.04,100153.93,1810789,1280,12,12
143000,294.65571,587898.53,100153.93,1810941.5,1280,12,12
144000,288.88632,587802.32,100153.93,1811099.7,1280,12,12
145000,296.91638,587950.95,100153.93,1810851.4,1280,12,12
146000,289.8832,587757.13,100153.93,1810976.2,1281,12,12
147000,293.4166,587758.3,100153.93,1810678.3,1280,12,12
148000,295.47423,587908.4,100153.93,1810955.5,1279,12,12
149000,295.80654,587839.72,100153.93,1810762.2,1279,12,12
150000,299.3824,587956.44,100153.93,1811133.6,1277,12,12
151000,292.94744,587675.77,100153.93,1810962.1,1277,12,12
152000,289.88676,587708.59,100153.93,1810748.1,1276,12,12
153000,298.73957,587941.87,100153.93,1810770.1,1275,12,12
154000,297.17625,587921.29,100153.93,1811075.1,1276,12,12
155000,293.83921,587823.78,100153.93,1811329.7,1275,12,12
156000,291.99916,587845.01,100153.93,1811075.9,1276,12,12
157000,294.74657,587898.09,100153.93,1811076.3,1275,12,12
158000,296.17635,587899.85,100153.93,1811036.9,1276,12,12
159000,292.14015,587754.08,100153.93,1810988.1,1275,12,12
160000,296.19257,587734.68,100153.93,1810935.4,1273,12,12
161000,301.91818,587945.67,100153.93,1811107.3,1273,12,12
162000,290.70219,587772.33,100153.93,1810938.9,1273,12,12
163000,291.9484,587785.62,100153.93,1810756.5,1274,12,12
164000,299.53267,587876.97,100153.93,1811104.4,1273,12,12
165000,291.17267,587826.99,100153.93,1810587.1,1273,12,12
166000,291.85418,587802.16,100153.93,1810825.3,1273,12,12
167000,296.53147,587830.25,100153.93,1810629.7,1274,12,12
168000,291.7712,587919.66,100153.93,1811213.1,1274,12,12
169000,288.88046,587827.3,100153.93,1811376.7,1274,12,12
170000,297.82134,587908.2,100153.93,1811206.1,1272,12,12
171000,289.675,587822.26,100153.93,1811043.8,1272,12,12
172000,295.78167,587964.68,100153.93,1811127,1273,12,12
173000,289.36329,587737.91,100153.93,1810658,1271,12,12
174000,294.98814,587889.79,100153.93,1811137,1271,12,12
175000,293.83072,587759.6,100153.93,1811231.2,1272,12,12
176000,287.79476,587684.1,100153.93,1810989.2,1271,12,12
177000,295.1438,587914.27,100153.93,1810997.7,1269,12,12
178000,292.65513,587779.53,100153.93,1810936.4,1269,12,12
179000,290.75729,587815.61,100153.93,1811034.8,1268,12,12
180000,291.35636,587921.33,100153.93,1810933,1267,12,12
181000,292.6882,587751.15,100153.93,1811162.4,1268,12,12
182000,295.60445,587894,100153.93,1810796,1268,12,12
183000,292.28804,587758.33,100153.93,1810899.4,1269,12,12
184000,285.09532,587635.68,100153.93,1810951.2,1268,12,12
185000,292.34564,587756.95,100153.93,1811255.5,1268,12,12
186000,296.54829,587756.31,100153.93,1811289.3,1269,12,12
187000,291.56507,587764.87,100153.93,1811160,1268,12,12
188000,303.37168,587936.54,100153.93,1811184.1,1269,12,12
189000,295.22437,587915.43,100153.93,1811484.4,1267,12,12
190000,291.32123,587682.85,100153.93,1811082,1268,12,12
191000,288.87114,587768.92,100153.93,1810809.2,1268,12,12
192000,298.55271,587949.57,100153.93,1810936.6,1267,12,12
193000,291.30871,587977.16,100153.93,1811188.4,1266,12,12
194000,295.17885,587976.41,100153.93,1811084.3,1271,12,12
195000,296.49578,587761.07,100153.93,1811190.2,1269,12,12
196000,289.12726,587670.24,100153.93,1810744.4,1269,12,12
197000,292.18555,587773.07,100153.93,1811175.9,1270,12,12
198000,296.19308,587906.68,100153.93,1811144.3,1268,12,12
199000,294.07875,587713.74,100153.93,1811031.3,1267,12,12
200000,292.94753,587851.68,100153.93,1810729.3,1269,12,12
201000,285.06496,587695.83,100153.93,1811056.4,1266,12,12
202000,295.32069,587822.6,100153.93,1810900.4,1267,12,12
203000,288.76657,587759.55,100153.93,1810938.6,1266,12,12
204000,294.42812,587889.86,100153.93,1811071.4,1267,12,12
205000,293.23065,587881.4,100153.93,1810953.1,1267,12,12
206000,296.8426,587927.76,100153.93,1811232.1,1267,12,12
207000,294.34028,587784.2,100153.93,1810904.4,1265,12,12
208000,300.42449,587819.52,100153.93,1810668.9,1264,12,12
209000,291.70763,587768.7,100153.93,1810832,1265,12,12
210000,290.37275,587785.67,100153.93,1810948.5,1265,12,12
211000,291.47638,587806.45,100153.93,1811232,1265,12,12
212000,289.33726,587610.95,100153.93,1810840.4,1267,12,12
213000,292.19209,587808.34,100153.93,1810756.7,1267,12,12
214000,290.16413,587819.8,100153.93,1811084.8,1269,12,12
215000,292.42777,587776.56,100153.93,1810947.6,1265,12,12
216000,289.11045,587783.3,100153.93,1811083.4,1265,12,12
217000,299.26353,587935.46,100153.93,1810871.8,1265,12,12
218000,288.95433,587641.18,100153.93,1810945.8,1265,12,12
219000,292.54446,587806.14,100153.93,1811293.6,1264,12,12
220000,293.46454,587765.6,100153.93,1811053.2,1265,12,12
221000,294.07917,587911.72,100153.93,1811272.1,1264,12,12
222000,297.5264,587854.33,100153.93,1810968.1,1265,12,12
223000,292.73301,587823.39,100153.93,1810749.1,1265,12,12
224000,291.98892,587891.29,100153.93,1811080.7,1266,12,12
225000,286.57661,587680.59,100153.93,1810814,1264,12,12
226000,296.16118,587855.91,100153.93,1811097.2,1264,12,12
227000,293.47417,587866.55,100153.93,1810917.3,1263,12,12
228000,293.2219,587872.46,100153.93,1810791.9,1262,12,12
229000,299.40518,588057.36,100153.93,1810836,1262,12,12
230000,294.67607,587866.67,100153.93,1811129.3,1262,12,12
231000,285.70486,587650.35,100153.93,1810908.7,1262,12,12
232000,295.28838,587864.27,100153.93,1810710.3,1263,12,12
233000,291.4196,587856.57,100153.93,1811045.9,1263,12,12
234000,293.55589,587761.03,100153.93,1810832.8,1264,12,12
235000,296.62416,587928.05,100153.93,1810960.3,1264,12,12
236000,290.78752,587743.78,100153.93,1810940.4,1263,12,12
237000,295.96515,587881.23,100153.93,1811564.2,1264,12,12
238000,289.97246,587788.63,100153.93,1810773.3,1264,12,12
239000,291.11198,587761.91,100153.93,1811055.2,1264,12,12
240000,289.67918,587773.27,100153.93,1810840.5,1262,12,12
241000,296.0289,587823.88,100153.93,1810734.7,1263,12,12
242000,291.81613,587769.71,100153.93,1810977.1,1262,12,12
243000,293.11389,587742.47,100153.93,1810682.3,1263,12,12
244000,292.60157,587815.92,100153.93,1810942.7,1264,12,12
245000,295.91275,587741.75,100153.93,1810985.4,1264,12,12
246000,296.87361,587769.84,100153.93,1811279.9,1266,12,12
247000,295.67555,587872.85,100153.93,1811234.3,1267,12,12
248000,298.60394,587939.78,100153.93,1811197.1,1266,12,12
249000,292.84882,587739.56,100153.93,1810563.3,1265,12,12
250000,285.35846,587744.15,100153.93,1811035.5,1263,12,12
251000,294.69324,587986.83,100153.93,1810891.5,1262,12,12
252000,292.28498,587797.54,100153.93,1811116.8,1263,12,12
253000,296.62116,587867.42,100153.93,1810706.1,1263,12,12
254000,300.00391,587893.51,100153.93,1810888.5,1263,12,12
255000,292.72891,587863.55,100153.93,1810948.5,1262,12,12
256000,293.07477,587839.29,100153.93,1811058.7,1261,12,12
257000,289.09241,587772.36,100153.93,1810900.1,1261,12,12
258000,285.56808,587683.44,100153.93,1810771.3,1260,12,12
259000,288.77254,587822.06,100153.93,1810659.6,1260,12,12
260000,291.5529,587758.33,100153.93,1811121.1,1261,12,12
261000,293.60544,587844.63,100153.93,1811230.3,1260,12,12
262000,289.55189,587756.64,100153.93,1811095.1,1260,12,12
263000,296.52948,587726.33,100153.93,1811337.2,1260,12,12
264000,297.07409,587813.57,100153.93,1811226.7,1261,12,12
265000,304.71642,587795.47,100153.93,1811124.9,1261,12,12
266000,293.08112,587652.35,100153.93,1811103.8,1260,12,12
267000,289.20098,587765.97,100153.93,1811227.2,1261,12,12
268000,293.60087,587759.04,100153.93,1811100.5,1262,12,12
269000,287.38362,587803.85,100153.93,1810841.2,1260,12,12
270000,289.89107,587798.42,100153.93,1810847,1261,12,12
271000,303.18059,588029.39,100153.93,1811047.7,1262,12,12
272000,292.03259,587829.44,100153.93,1810937.9,1261,12,12
273000,294.08402,587870.76,100153.93,1811073.5,1261,12,12
274000,301.39716,587917.75,100153.93,1811185,1263,12,12
275000,292.26136,587724.06,100153.93,1811119.4,1265,12,12
276000,291.52998,587864.51,100153.93,1810956.7,1265,12,12
277000,292.05224,587886.19,100153.93,1811121.5,1265,12,12
278000,294.06565,587842.88,100153.93,1810974.8,1263,12,12
279000,295.34835,587770.59,100153.93,1811046.2,1266,12,12
280000,296.64077,587824.95,100153.93,1810884.7,1264,12,12
281000,292.30583,587885.19,100153.93,1810707.8,1266,12,12
282000,288.8273,587764.82,100153.93,1810480.6,1267,12,12
283000,295.29826,588000.81,100153.93,1810746.8,1266,12,12
284000,294.51198,587861.2,100153.93,1810823.2,1267,12,12
285000,290.73004,587806.52,100153.93,1810944.4,1265,12,12
286000,294.0979,587744.85,100153.93,1811133.2,1265,12,12
287000,292.52697,587876.56,100153.93,1811122.7,1266,12,12
288000,292.14368,587733.66,100153.93,1810860.4,1266,12,12
289000,287.40029,587560.77,100153.93,1811070.5,1266,12,12
290000,292.56596,587694.47,100153.93,1811101,1268,12,12
291000,295.87392,587835.64,100153.93,1811317.1,1267,12,12
292000,293.5323,587791.77,100153.93,1810830.8,1267,12,12
293000,295.71884,587626.69,100153.93,1810937.3,1267,12,12
294000,287.68791,587696.34,100153.93,1811382.1,1264,12,12
295000,291.41627,587690.82,100153.93,1811108,1266,12,12
296000,291.78499,587856,100153.93,1811121.8,1265,12,12
297000,295.68211,587633.37,100153.93,1811090.3,1265,12,12
298000,292.88562,587679.16,100153.93,1811289.7,1264,12,12
299000,293.74041,587811.49,100153.93,1810999.7,1264,12,12
300000,293.53935,587851.03,100153.93,1811214,1263,12,12
301000,298.72671,587883.74,100153.93,1810953.3,1263,12,12
302000,294.87561,587765.96,100153.93,1810897.3,1262,12,12
303000,292.4138,587751.59,100153.93,1811294.3,1262,12,12
304000,295.75424,587740.65,100153.93,1811124.3,1261,12,12
305000,295.66921,587843.13,100153.93,1811079.6,1261,12,12
306000,292.55741,587938.2,100153.93,1811010.5,1262,12,12
307000,290.27196,587917.09,100153.93,1810890,1262,12,12
308000,290.03818,587858.98,100153.93,1810816.1,1260,12,12
309000,294.83564,587878.01,100153.93,1810903.5,1261,12,12
310000,297.74523,587962.42,100153.93,1811041.2,1259,12,12
311000,288.55346,587745.12,100153.93,1810715.7,1259,12,12
312000,294.66708,588017.43,100153.93,1810753.5,1258,12,12
313000,290.84442,587830.28,100153.93,1811044.1,1257,12,12
314000,296.31349,587896.62,100153.93,1811093.8,1257,12,12
315000,291.78353,587691.14,100153.93,1811085.5,1257,12,12
316000,292.2377,587751.03,100153.93,1810999.3,1256,12,12
317000,290.99911,587810.55,100153.93,1811010,1259,12,12
318000,291.19204,587775.9,100153.93,1811177.4,1257,12,12
319000,284.48348,587627.23,100153.93,1811158.5,1258,12,12
320000,297.78145,587845.32,100153.93,1810854.6,1258,12,12
321000,291.07878,587786.89,100153.93,1811028.9,1259,12,12
322000,286.35548,587604.28,100153.93,1810957.8,1256,12,12
323000,288.35738,587787.71,100153.93,1811102.2,1256,12,12
324000,297.328,587758.32,100153.93,1811127,1255,12,12
325000,290.02868,587748.75,100153.93,1810602.7,1254,12,12
326000,288.77306,587762.63,100153.93,1811204.5,1254,12,12
327000,291.17746,587829.86,100153.93,1810729.5,1254,12,12
328000,291.77043,587704.77,100153.93,1811196.8,1255,12,12
329000,294.27874,587849.65,100153.93,1810955.3,1256,12,12
330000,290.81929,587901.73,100153.93,1810936,1256,12,12
331000,292.99342,587840.44,100153.93,1811241.1,1255,12,12
332000,297.17769,587864.74,100153.93,1811191.7,1253,12,12
333000,292.73178,587934.73,100153.93,1811531.4,1257,12,12
334000,292.97227,587776.41,100153.93,1810999.1,1256,12,12
335000,290.9736,587800.19,100153.93,1810851.6,1256,12,12
336000,295.37014,587857.77,100153.93,1810895.8,1255,12,12
337000,290.35571,587857.41,100153.93,1810825.9,1257,12,12
338000,293.66519,587745.77,100153.93,1811006.5,1257,12,12
339000,292.33699,587842.47,100153.93,1810954.8,1255,12,12
340000,293.9434,587784.58,100153.93,1811174.4,1258,12,12
341000,291.06757,587764.15,100153.93,1811029,1258,12,12
342000,292.65817,587763.96,100153.93,1811091.5,1257,12,12
343000,290.96422,587745.92,100153.93,1810981.6,1256,12,12
344000,301.47995,587876.89,100153.93,1811197.3,1255,12,12
345000,291.2488,587767.7,100153.93,1811010.6,1255,12,12
346000,297.39276,587922.68,100153.93,1810971.3,1254,12,12
347000,292.76093,587747.1,100153.93,1811091.1,1252,12,12
348000,288.48769,587729.44,100153.93,1810930.8,1252,12,12
349000,291.56009,587837.02,100153.93,1810980.6,1253,12,12
350000,296.1936,587756.78,100153.93,1811021.5,1253,12,12
351000,295.77801,587834.22,100153.93,1811693.6,1253,12,12
352000,296.15623,587805.17,100153.93,1811006.9,1253,12,12
353000,293.84451,587662.15,100153.93,1811164.4,1253,12,12
354000,291.41919,587869.27,100153.93,1811339.3,1253,12,12
355000,293.72078,587805.21,100153.93,1810983.3,1253,12,12
356000,293.67521,587828.31,100153.93,1810900.5,1252,12,12
357000,296.14379,587895.43,100153.93,1810801.4,1251,12,12
358000,294.67644,587820.34,100153.93,1811151.5,1251,12,12
359000,292.82298,587743.16,100153.93,1810957.8,1250,12,12
360000,297.93727,587912.31,100153.93,1810943.7,1251,12,12
361000,286.93192,587677.83,100153.93,1810976.5,1251,12,12
362000,290.30247,587803.77,100153.93,1810950.5,1252,12,12
363000,302.31542,587847.23,100153.93,1810880.9,1252,12,12
364000,298.72238,587851.27,100153.93,1810787.9,1250,12,12
365000,292.83353,587704.4,100153.93,1810919.1,1249,12,12
366000,292.06685,587809.33,100153.93,1811248.9,1249,12,12
367000,290.0776,587921.67,100153.93,1811023.3,1249,12,12
368000,295.30629,587841.47,100153.93,1810975.6,1249,12,12
369000,293.5689,587744.92,100153.93,1810785.8,1246,12,12
370000,287.56744,587716.65,100153.93,1811270.8,1247,12,12
371000,297.9892,587908.05,100153.93,1811273.3,1248,12,12
372000,289.18402,587704.2,100153.93,1811060.4,1248,12,12
373000,303.79359,587871.29,100153.93,1811210.1,1247,12,12
374000,290.57038,587807.06,100153.93,1810894.6,1247,12,12
375000,291.27721,587921.03,100153.93,1810890.6,1247,12,12
376000,294.03402,587887.17,100153.93,1811069.1,1247,12,12
377000,296.8359,587905.39,100153.93,1811198.5,1248,12,12
378000,292.94646,587822.92,100153.93,1811120,1248,12,12
379000,281.63201,587631.23,100153.93,1811399.1,1248,12,12
380000,293.81215,587876.26,100153.93,1811095.3,1245,12,12
381000,294.33382,587845.29,100153.93,1810834.5,1244,12,12
